date,workerid,amount
Mon Mar 11 19:08:39 PDT 2019,A3CSL828XBCW05,0.5
Mon Mar 11 21:39:02 PDT 2019,A3FO3LK5SW82E2,0.5
Wed Mar 13 05:01:32 PDT 2019,A8WLCSZLNZ8BL,0.5
Thu Mar 14 01:13:08 PDT 2019,A2911GRDDTKVUG,0.5
Fri Mar 15 02:51:10 PDT 2019,A31UVMRUFGGJ12,0.5
Fri Mar 15 03:44:09 PDT 2019,AI786MQXQ697N,0.5
Sat Mar 16 11:37:30 PDT 2019,A3G5ZPURJ0XCBG,0.5
Mon Mar 18 00:26:05 PDT 2019,A14R4R8CKF1U4R,0.5
Mon Mar 18 04:47:01 PDT 2019,A2FV8JJVCJYNS7,0.5
,total paid to workers:,=SUM(c2:c10)
,40% paid to Amazon:,=.4*c11
,total:,=SUM(c11:c12
